run_id,session_id,execution_key,experiment_name,program_id,task_id,pattern_label,difficulty,condition,repetition,provider,model,temperature,max_tokens,status,error_type,error_message,faulty_lines,ranking,first_fault_rank,top1,top3,top5,exam,source_line_count,loc,evaluation_denominator,latency,token_usage,prompt_chars,prompt_tokens_estimate,raw_response_path,manifest_hash
22e62afeb566f1dda20a933d40a27f0184bf4a11c538a6aa066c15bfab6aae80,final-v2-2-low-P-20260913,bfc44ead4dd58f057a39b10154b02fc619a7d7ff2b396516cab6f8dc5359657c,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,no_prior,1,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.95,""reason"":""swap branch prints (u,v) identically to else; should swap coordinates when N and M were swapped""},{""line"":30,""score"":0.6,""reason"":""duplicate of line 28 logic; the swapped case never actually swaps output coordinates""},{""line"":23,""score"":0.35,""reason"":""range starts at N-1, potentially duplicating (N-1,N) pair appended at line 20""},{""line"":10,""score"":0.25,""reason"":""range(1, N-1, 2) may miss last block depending on N parity; boundary suspicious""}]}",1,1,1,1,0.023255813953488372,43,43,43,4.484018832969014,"{""completion_tokens"":285,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":123},""cost"":0.0003051,""cost_details"":{""upstream_inference_completions_cost"":0.0001425,""upstream_inference_cost"":0.0003051,""upstream_inference_prompt_cost"":0.0001626},""is_byok"":false,""prompt_tokens"":1084,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":0,""video_tokens"":0},""total_tokens"":1369}",3666,917,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/22e62afeb566f1dda20a933d40a27f0184bf4a11c538a6aa066c15bfab6aae80.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
8b1902355296ddb70f3dd2ca58ace2a3a57dfaf675273008748e726ff31bf3c9,final-v2-2-low-P-20260913,ba4d5710c9a7ec1b574c2621693ebf810574a226f421af567ece5edb8113cd71,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,pattern_prior,1,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.85,""reason"":""When swap, must print (v,u) but code prints (u,v), so swapped outputs are wrong.""},{""line"":23,""score"":0.6,""reason"":""range(N-1, M+1) re-adds (N,N-1) and (N,N) already appended at lines 20, causing duplicates/uniqueness issues.""},{""line"":17,""score"":0.3,""reason"":""Loop bound may off-by-one at M endpoint; appending column M row N may be wrong for odd case.""},{""line"":10,""score"":0.2,""reason"":""Block loop bounds/range stepping by 2 may misalign 3x3 tile placement for some N.""}]}",1,1,1,1,0.023255813953488372,43,43,43,5.944288333004806,"{""completion_tokens"":351,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":166},""cost"":0.00032475,""cost_details"":{""upstream_inference_completions_cost"":0.0001755,""upstream_inference_cost"":0.00032475,""upstream_inference_prompt_cost"":0.00014925},""is_byok"":false,""prompt_tokens"":1251,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":320,""video_tokens"":0},""total_tokens"":1602}",4537,1135,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/8b1902355296ddb70f3dd2ca58ace2a3a57dfaf675273008748e726ff31bf3c9.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
edfcb9632011478accac1f7c279f7dd128c49b6e78d630c5886466da8aa9e2a2,final-v2-2-low-P-20260913,c3a1a46109f267e70935e6400d3001a2d4f18c96126dc669801d0a51726f3b70,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,no_prior,2,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.85,""reason"":""swap branch prints (u,v) unchanged; should print swapped coordinates (v,u), so swapped cases give invalid output""},{""line"":27,""score"":0.7,""reason"":""conditional pairing with line 30 yields identical prints in both branches; swap logic has no effect""},{""line"":30,""score"":0.6,""reason"":""same as line 28: non-swap and swap branches print identical output, hiding the required coordinate swap""},{""line"":10,""score"":0.3,""reason"":""range(1, N-1, 2) may skip the last 3x3 block when N is even; possible off-by-one in grid construction""}]}",1,1,1,1,0.023255813953488372,43,43,43,4.702380625007208,"{""completion_tokens"":323,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":147},""cost"":0.0003241,""cost_details"":{""upstream_inference_completions_cost"":0.0001615,""upstream_inference_cost"":0.0003241,""upstream_inference_prompt_cost"":0.0001626},""is_byok"":false,""prompt_tokens"":1084,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":0,""video_tokens"":0},""total_tokens"":1407}",3666,917,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/edfcb9632011478accac1f7c279f7dd128c49b6e78d630c5886466da8aa9e2a2.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
943989c9e29791a3b12d9131eff47e23e6b67831f837ec6c4b7715a1ccd9ceb9,final-v2-2-low-P-20260913,0eeb39e80ac1f4fcb1104123a7b77d1b61de9b6c2038b3aeab8304ce180249da,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,pattern_prior,2,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":10,""score"":0.8,""reason"":""Block loop covers rows 1..N-3 only; odd N counts fall short of 3N+M-3, bounds likely wrong""},{""line"":17,""score"":0.7,""reason"":""Odd-N extension starts at N+1, row N left mostly empty; likely off-by-one in range start""},{""line"":38,""score"":0.4,""reason"":""After swap M>=N, so even N==M never reaches lenient branch; condition logic suspect""},{""line"":16,""score"":0.3,""reason"":""Parity branch may mis-handle small/edge N where block loop contributes nothing""}]}",43,0,0,0,1.0,43,43,43,13.247533624991775,"{""completion_tokens"":912,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":744},""cost"":0.00060525,""cost_details"":{""upstream_inference_completions_cost"":0.000456,""upstream_inference_cost"":0.00060525,""upstream_inference_prompt_cost"":0.00014925},""is_byok"":false,""prompt_tokens"":1251,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":320,""video_tokens"":0},""total_tokens"":2163}",4537,1135,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/943989c9e29791a3b12d9131eff47e23e6b67831f837ec6c4b7715a1ccd9ceb9.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
68586ec645dea816ba41f3c30e480e8ee64c7bca672dc53b9a90ab1e172674c6,final-v2-2-low-P-20260913,a9dfd435f59b59caae10f0b98a99854f5760ef156ca0075df11486a44bcba15c,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,no_prior,3,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":30,""score"":0.85,""reason"":""Swap branch prints (u,v) unchanged; should print (v,u), so coordinates aren't transposed for swapped grids.""},{""line"":28,""score"":0.7,""reason"":""Identical to line 30; one branch must swap, so printed answers likely invalid when N>M.""},{""line"":17,""score"":0.4,""reason"":""Starts loop at N+1, leaving cells (N,1..N) unhandled for odd N; possibly should start at 1.""},{""line"":23,""score"":0.3,""reason"":""Range starts at N-1, possibly duplicating (N,N-1) type cells or missing earlier columns for even N.""}]}",2,0,1,1,0.046511627906976744,43,43,43,10.695163915981539,"{""completion_tokens"":739,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":555},""cost"":0.00040922,""cost_details"":{""upstream_inference_completions_cost"":0.0003695,""upstream_inference_cost"":0.00040922,""upstream_inference_prompt_cost"":3.972e-05},""is_byok"":false,""prompt_tokens"":1084,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":1024,""video_tokens"":0},""total_tokens"":1823}",3666,917,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/68586ec645dea816ba41f3c30e480e8ee64c7bca672dc53b9a90ab1e172674c6.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
059b0096c63f047cc65ff78597192b4fde3080562f87260e66e3c6ce95f103d4,final-v2-2-low-P-20260913,5df2509a6972cc69b305eaec875ba206b1d6f8bb67c6ee619265ecf2caac3b75,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,pattern_prior,3,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.9,""reason"":""Swap branch prints (u,v) instead of swapped (v,u), so coordinates are wrong after N/M swap.""},{""line"":23,""score"":0.4,""reason"":""Even-N loop starts at N-1; possible duplicate/missing cells near boundary, off-by-one suspect.""},{""line"":17,""score"":0.3,""reason"":""Odd-N tail range start N+1 may skip needed column N; boundary check warranted.""}]}",1,1,1,1,0.023255813953488372,43,43,43,6.546460791956633,"{""completion_tokens"":449,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":323},""cost"":0.00026623,""cost_details"":{""upstream_inference_completions_cost"":0.0002245,""upstream_inference_cost"":0.00026623,""upstream_inference_prompt_cost"":4.173e-05},""is_byok"":false,""prompt_tokens"":1251,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":1216,""video_tokens"":0},""total_tokens"":1700}",4537,1135,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/059b0096c63f047cc65ff78597192b4fde3080562f87260e66e3c6ce95f103d4.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
484068cfe965c1a05026ceb0ee3a581ded919bf4305d5cf35020c89c83a88a6e,final-v2-2-low-P-20260913,a348806a11f4fe7360c4fd9fc10f264632d39884156fb9e828c34accce7d5c80,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,no_prior,4,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.9,""reason"":""After swapping N and M, printed coordinates must be transposed (v,u), but prints (u,v) same as non-swap branch.""},{""line"":38,""score"":0.3,""reason"":""M>=N always after swap, so condition reduces to checking only parity; possibly wrong assert logic for equal-dimension even case.""},{""line"":10,""score"":0.2,""reason"":""Loop starts at i=1 producing rows/cols 2..4 blocks; edge coverage of grid blocks may be off by structure of construction.""}]}",1,1,1,1,0.023255813953488372,43,43,43,5.687281334016006,"{""completion_tokens"":370,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":223},""cost"":0.0003092,""cost_details"":{""upstream_inference_completions_cost"":0.000185,""upstream_inference_cost"":0.0003092,""upstream_inference_prompt_cost"":0.0001242},""is_byok"":false,""prompt_tokens"":1084,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":320,""video_tokens"":0},""total_tokens"":1454}",3666,917,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/484068cfe965c1a05026ceb0ee3a581ded919bf4305d5cf35020c89c83a88a6e.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
296d15eab61c3227e398ccd6c0a3526e0224bcc0643c4909b2ea81632eff1c8a,final-v2-2-low-P-20260913,086278525b1232a752f247249e7d03ed012ac78d186c083bf5c1755c91327b52,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,pattern_prior,4,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.85,""reason"":""swap branch prints (u,v) identical to else; should swap coordinates when N,M were swapped""},{""line"":23,""score"":0.6,""reason"":""even-N loop starts at N-1; may duplicate or off-by-one against intended column range""},{""line"":38,""score"":0.5,""reason"":""M > N always true after swap, so else branch unreachable, revealing intent mismatch""},{""line"":20,""score"":0.35,""reason"":""even-N base append (N-1,N) may conflict with loop cell choices""},{""line"":10,""score"":0.3,""reason"":""range(1, N-1, 2) endpoint may miss last row pair depending on N parity""}]}",1,1,1,1,0.023255813953488372,43,43,43,7.320585832989309,"{""completion_tokens"":506,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":314},""cost"":0.00029473,""cost_details"":{""upstream_inference_completions_cost"":0.000253,""upstream_inference_cost"":0.00029473,""upstream_inference_prompt_cost"":4.173e-05},""is_byok"":false,""prompt_tokens"":1251,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":1216,""video_tokens"":0},""total_tokens"":1757}",4537,1135,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/296d15eab61c3227e398ccd6c0a3526e0224bcc0643c4909b2ea81632eff1c8a.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
549eb823ec4358550e94a6d64a36940ec709359818266685210d0ab59a8adcea,final-v2-2-low-P-20260913,3aae741fee252007973b7285a2e26a19680130e070b853c34f0f938783c71eb6,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,no_prior,5,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":23,""score"":0.85,""reason"":""Loop starts at N-1, producing one extra cell (N,N-1) than the 3N+M-3 target; likely should start at N""},{""line"":24,""score"":0.4,""reason"":""Appends (N, i) for too many i values due to the off-by-one start at line 23""},{""line"":10,""score"":0.15,""reason"":""Block loop range(1, N-1, 2) edge coverage for small N is plausible but worth checking""}]}",43,0,0,0,1.0,43,43,43,13.103918124979828,"{""completion_tokens"":1018,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":876},""cost"":0.00054872,""cost_details"":{""upstream_inference_completions_cost"":0.000509,""upstream_inference_cost"":0.00054872,""upstream_inference_prompt_cost"":3.972e-05},""is_byok"":false,""prompt_tokens"":1084,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":1024,""video_tokens"":0},""total_tokens"":2102}",3666,917,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/549eb823ec4358550e94a6d64a36940ec709359818266685210d0ab59a8adcea.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
5ac3b1adbeac73c54b173776440f1a5a777174448e7217b1cccfa54bf74bd8da,final-v2-2-low-P-20260913,9d643fe261d41bdc38a52ee62c6ab13900ef26173d6895f452e02cc38e0dd510,algorythm_pattern_prior_pilot_v2_pattern,31456138,arc139_c,brute_force_implementation,2406,pattern_prior,5,openrouter,z-ai/glm-5.3-flash,0.0,32768,ok,,,[28],"{""ranking"":[{""line"":28,""score"":0.9,""reason"":""Swap branches are identical; after swapping N,M, output should print coordinates reversed (v,u), so swapped cases are wrong.""},{""line"":10,""score"":0.6,""reason"":""range(1, N-1, 2) may exclude a needed row pair depending on intended coverage of odd rows.""},{""line"":23,""score"":0.5,""reason"":""Starts at N-1, potentially duplicating cell (N-1,N) already appended at line 20.""},{""line"":17,""score"":0.3,""reason"":""Odd-N extension range may miss or duplicate cells compared to the 3N+M-3 target count.""}]}",1,1,1,1,0.023255813953488372,43,43,43,6.13309170800494,"{""completion_tokens"":387,""completion_tokens_details"":{""audio_tokens"":0,""image_tokens"":0,""reasoning_tokens"":209},""cost"":0.00023523,""cost_details"":{""upstream_inference_completions_cost"":0.0001935,""upstream_inference_cost"":0.00023523,""upstream_inference_prompt_cost"":4.173e-05},""is_byok"":false,""prompt_tokens"":1251,""prompt_tokens_details"":{""audio_tokens"":0,""cache_write_tokens"":0,""cached_tokens"":1216,""video_tokens"":0},""total_tokens"":1638}",4537,1135,results/final-pilot-v2-2-low/raw/algorythm_pattern_prior_pilot_v2_pattern/final-v2-2-low-P-20260913/5ac3b1adbeac73c54b173776440f1a5a777174448e7217b1cccfa54bf74bd8da.json,9f2db14bd38647e611bed87c72c87f7c934a2c824388751e2969ad4cab9ef8fc
